Cod_curso,Cod_grupo_curso,Cod_regiao_curso,Nota_geral,Escolaridade_pai,Escolaridade_mae,Renda,Tipo_escola,Horas_estudos
50439,702,4,"48,9",C,C,C,D,B
50439,702,4,"31,9",B,E,B,A,C
50439,702,4,41,B,D,A,B,B
50439,702,4,"62,3",D,B,C,A,B
52068,702,4,"59,6",D,D,B,A,C
52068,702,4,"48,6",B,D,C,A,C
54809,702,4,"32,8",D,D,C,A,B
54809,702,4,"36,4",C,D,B,A,B
54809,702,4,"26,6",B,B,A,A,C
54809,702,4,"39,1",B,B,B,A,B
54809,702,4,"52,6",B,D,A,A,D
54809,702,4,"36,5",C,C,E,A,C
54809,702,4,"37,7",B,C,A,A,C
54809,702,4,36,B,B,B,A,C
54809,702,4,"27,3",C,D,A,A,B
54809,702,4,"44,6",B,C,C,A,B
54809,702,4,"40,8",B,C,C,A,D
54809,702,4,"44,9",C,C,D,A,B
54809,702,4,"40,5",C,C,F,A,D
54809,702,4,"28,4",B,B,C,A,C
54809,702,4,"41,9",B,B,C,A,C
54809,702,4,37,D,D,E,A,B
54809,702,4,"38,2",C,C,A,A,C
54809,702,4,"20,9",B,A,B,A,E
54809,702,4,"37,3",C,C,C,A,D
54809,702,4,"42,4",B,D,E,A,B
